Sid,Response,Technique_id,True_labels
37383,"[TextBlock(text='[\n  {\n    ""sid"": ""37383"",\n    ""Technique ID"": ""T1078"",\n    ""Technique name"": ""Valid Accounts"",\n    ""Quotes"": [""The rule detects an attempt to log in using the default username and password combination (\'username:password\') for Digi devices, which is a common tactic used by attackers to gain initial access to systems by exploiting default or guessable credentials.""],\n    ""Explanation"": ""This technique involves using valid accounts to gain initial access to systems or maintain persistent access. The rule is designed to detect attempts to log in using the default credentials for Digi devices, which could be an indicator of an attacker trying to exploit known default passwords.""\n  },\n  {\n    ""sid"": ""37383"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule is specifically looking for attempts to exploit the web application running on Digi devices by using the default credentials, which could allow an attacker to gain unauthorized access or control over the system.""],\n    ""Explanation"": ""This technique involves attempting to compromise software applications that are visible from the internet. The rule is designed to detect attempts to exploit the web application running on Digi devices by using the default credentials, which could be an indicator of an attacker trying to gain unauthorized access or control over the system.""\n  }\n]', type='text')]","['T1078', 'T1190']",['T1078']
17265,"[TextBlock(text='[\n  {\n    ""sid"": ""17265"",\n    ""Technique ID"": ""T1211"",\n    ""Technique name"": ""Exploitation for Client Execution"",\n    ""Quotes"": [""The rule detects an attempt to exploit a vulnerability in the Mozilla Firefox browser plugin to bypass access controls and execute arbitrary code on the client system.""],\n    ""Explanation"": ""This technique involves exploiting software vulnerabilities in client applications to execute malicious code on the target system. The rule specifically looks for patterns indicative of an exploit attempt against the Firefox browser plugin.""\n  },\n  {\n    ""sid"": ""17265"", \n    ""Technique ID"": ""T1059"",\n    ""Technique name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [""The rule searches for content related to executing a batch script (\'booom.bat\') on the client system, which suggests the use of a command-line interpreter for code execution.""],\n    ""Explanation"": ""Adversaries may abuse command-line interfaces to execute malicious code or scripts on the compromised system. The rule detects patterns that could indicate the use of a command interpreter, such as cmd.exe or powershell.exe, to run a batch script.""\n  }\n]', type='text')]","['T1211', 'T1059']",['T1176']
41817,"[TextBlock(text='[\n  {\n    ""sid"": ""41817"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule detects a potential SQL injection attack, which is a common technique used to exploit vulnerabilities in web applications by injecting malicious SQL statements into input fields.""],\n    ""Explanation"": ""This rule is designed to detect SQL injection attempts, which are a type of exploit targeting web applications. SQL injection is a technique used by adversaries to exploit vulnerabilities in web applications by injecting malicious SQL statements into input fields, potentially allowing them to access or manipulate sensitive data.""\n  },\n  {\n    ""sid"": ""41817"",\n    ""Technique ID"": ""T1059"",\n    ""Technique name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [""The rule looks for the \'select * from\' string in the HTTP URI, which is a common SQL statement used to retrieve data from a database.""],\n    ""Explanation"": ""While not directly related to command and scripting interpreters, SQL injection attacks can potentially allow an adversary to execute arbitrary commands or scripts on the server if the vulnerability is severe enough. The rule is designed to detect potential SQL injection attempts, which could be a precursor to further exploitation.""\n  }\n]', type='text')]","['T1190', 'T1059']",['T1190']
30510,"[TextBlock(text='[\n  {\n    ""sid"": ""30510"",\n    ""Technique ID"": ""T1595"",\n    ""Technique name"": ""Active Scanning"",\n    ""Quotes"": [""The rule detects an attempt to exploit the OpenSSL Heartbleed vulnerability (CVE-2014-0160), which allows an attacker to read memory from the targeted system. This is a form of active scanning to gather information about the target.""],\n    ""Explanation"": ""The Snort rule is designed to detect attempts to exploit the Heartbleed vulnerability, which involves actively scanning and sending malformed heartbeat requests to the target system in order to extract sensitive information from its memory. This aligns with the Active Scanning technique, where adversaries scan and probe for vulnerabilities or misconfigurations in systems they plan to compromise.""\n  },\n  {\n    ""sid"": ""30510"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule specifically mentions \'OpenSSL SSLv3 heartbeat read overrun attempt\', which refers to the Heartbleed vulnerability in the OpenSSL cryptographic library used by many public-facing applications and services.""],\n    ""Explanation"": ""The Snort rule is designed to detect attempts to exploit the Heartbleed vulnerability in OpenSSL, which is a widely-used cryptographic library in public-facing applications and services. Exploiting this vulnerability would allow an attacker to gain unauthorized access or extract sensitive information from the targeted application, aligning with the Exploit Public-Facing Application technique.""\n  }\n]', type='text')]","['T1595', 'T1190']",['T1005']
13642,"[TextBlock(text='[\n  {\n    ""sid"": ""13642"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""The rule detects activity related to a keylogger malware called \'easy Keylogger\', which is designed to capture user input data such as keystrokes.""],\n    ""Explanation"": ""The rule is specifically looking for network traffic patterns associated with the \'easy Keylogger\' malware, which employs the Input Capture technique (T1056) to intercept and record user keystrokes and other input data.""\n  },\n  {\n    ""sid"": ""13642"",\n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""The rule inspects SMTP traffic (service:smtp) from the internal network ($HOME_NET) to the external network ($EXTERNAL_NET) on port 25.""],\n    ""Explanation"": ""The rule is monitoring for the keylogger malware communicating over the Application Layer Protocol (T1071) SMTP, which is commonly used by malware to exfiltrate captured data or receive commands from a remote server.""\n  }\n]', type='text')]","['T1056', 'T1071']",['T1056']
29615,"[TextBlock(text='[\n  {\n    ""sid"": ""29615"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""The rule detects outbound connections from a Trojan keylogger (Win.Trojan.Keylogger) to an external server, which is a common behavior of malware designed to capture user input data such as keystrokes.""],\n    ""Explanation"": ""The rule is designed to detect and alert on outbound connections from a known Trojan keylogger, which is a type of malware that employs the Input Capture technique to steal sensitive information by intercepting and capturing user input data like keystrokes.""\n  },\n  {\n    ""sid"": ""29615"",\n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""The rule specifically looks for HTTP traffic with a specific URI pattern (/sizemore/css5.php?a), indicating that the malware is using the HTTP protocol to communicate with an external server.""],\n    ""Explanation"": ""The rule is looking for a specific pattern in the HTTP URI, which suggests that the malware is using the Application Layer Protocol technique to communicate with its command and control server over the HTTP protocol.""\n  }\n]', type='text')]","['T1056', 'T1071']",['T1056']
59023,"[TextBlock(text='[\n  {\n    ""sid"": ""59023"",\n    ""Technique ID"": ""T1505"",\n    ""Technique name"": ""Server Software Component"",\n    ""Quotes"": [""The rule detects outbound connections from a compromised web server attempting to connect to an external server, which could be an indication of a web shell being used to establish a remote connection.""],\n    ""Explanation"": ""Web shells are malicious scripts or programs that are uploaded to a web server to enable remote administration and execution of arbitrary commands. This technique is commonly used by adversaries to maintain persistent access and control over compromised web servers.""\n  },\n  {\n    ""sid"": ""59023"",\n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""The rule specifically looks for HTTP traffic containing the string \'Antichat Shell\', which is a known web shell.""],\n    ""Explanation"": ""Adversaries may use an application layer protocol for communication between host and remote server or service. In this case, the rule detects the use of HTTP protocol for malicious communication related to a web shell.""\n  }\n]', type='text')]","['T1505', 'T1071']",['T1505']
45470,"[TextBlock(text='[\n  {\n    ""sid"": ""45470"",\n    ""Technique ID"": ""T1189"",\n    ""Technique name"": ""Drive-by Compromise"",\n    ""Quotes"": [""The rule detects an attempt to download a file named \'sm.txt\' from a suspicious URL (\'/kelly6666/sm.txt\'), which could be an indicator of a drive-by compromise attack where malicious code is delivered through a compromised website.""],\n    ""Explanation"": ""The rule is designed to detect potential drive-by compromise attempts, where a user\'s system is infected by visiting a compromised website that delivers malicious code, in this case, the SambaCry ransomware.""\n  },\n  {\n    ""sid"": ""45470"",\n    ""Technique ID"": ""T1486"",\n    ""Technique name"": ""Data Encrypted for Impact"",\n    ""Quotes"": [""The rule mentions \'SambaCry ransomware\', which is a type of malware that encrypts data on the victim\'s system, rendering it inaccessible until a ransom is paid.""],\n    ""Explanation"": ""The rule is specifically looking for activity related to the SambaCry ransomware, which is known for encrypting data on the victim\'s system, causing a denial of service and potential data loss or extortion.""\n  }\n]', type='text')]","['T1189', 'T1486']",['T1571']
58787,"[TextBlock(text='[\n  {\n    ""sid"": ""58787"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule detects attempts to exploit the Log4j vulnerability in Apache web servers, which allows remote code execution by sending a specially crafted request to the server.""],\n    ""Explanation"": ""This technique involves attempting to compromise a system through a software deficiency in an internet-facing application. The Snort rule is designed to detect and prevent exploitation of the Log4j vulnerability, which is a critical remote code execution vulnerability in Apache web servers.""\n  },\n  {\n    ""sid"": ""58787"", \n    ""Technique ID"": ""T1059"",\n    ""Technique name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [""The rule looks for specific patterns in the HTTP request body that are indicative of attempts to execute arbitrary code on the server through the Log4j vulnerability.""],\n    ""Explanation"": ""Successful exploitation of the Log4j vulnerability would allow an attacker to execute arbitrary commands or scripts on the compromised system. The Snort rule aims to detect and block such attempts by identifying malicious patterns in the HTTP request body.""\n  }\n]', type='text')]","['T1190', 'T1059']",['T1190']
17154,"[TextBlock(text='[\n  {\n    ""sid"": ""17154"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule detects an attempt to exploit a vulnerability in the Mozilla Firefox browser plugin parameter array, which could allow an attacker to execute arbitrary code on the targeted system.""],\n    ""Explanation"": ""This technique involves attempting to exploit software vulnerabilities in internet-facing servers or software exposed to the internet. The Snort rule is designed to detect and prevent such exploitation attempts targeting a specific vulnerability in the Mozilla Firefox browser.""\n  },\n  {\n    ""sid"": ""17154"", \n    ""Technique ID"": ""T1211"",\n    ""Technique name"": ""Exploitation for Client Execution"",\n    ""Quotes"": [""The rule is looking for a specific pattern in the HTTP traffic that indicates an attempt to exploit a vulnerability in the Mozilla Firefox browser plugin parameter array, which could lead to arbitrary code execution on the client system.""],\n    ""Explanation"": ""This technique involves exploiting software vulnerabilities in client applications or systems to execute malicious code. The Snort rule aims to detect and prevent such exploitation attempts targeting a vulnerability in the Mozilla Firefox browser, which could potentially lead to code execution on the client system.""\n  }\n]', type='text')]","['T1190', 'T1211']",['T1176']
36338,"[TextBlock(text='[\n  {\n    ""sid"": ""36338"",\n    ""Technique ID"": ""T1598"",\n    ""Technique name"": ""Phishing for Information"",\n    ""Quotes"": [""The rule detects a potential phishing attempt by looking for specific indicators in an HTTP response, such as the string \'<!-- PHOEN!X --\' and the presence of the words \'apass\' and \'submit.x\', which could be part of a phishing page designed to steal user credentials.""],\n    ""Explanation"": ""This technique involves sending malicious emails, websites, or other communication vectors to trick users into revealing sensitive information or performing actions that aid the adversary. The Snort rule is designed to detect and alert on potential phishing attempts targeting Apple iTunes Connect users.""\n  },\n  {\n    ""sid"": ""36338"",\n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""The rule inspects HTTP traffic, which is an application layer protocol, for signs of malicious activity related to phishing attempts.""],\n    ""Explanation"": ""Adversaries may use application layer protocols for situational awareness and to run remote execution tools. The Snort rule is specifically looking for indicators of phishing attempts within HTTP traffic, which is an application layer protocol commonly used for web browsing and data transfer.""\n  }\n]', type='text')]","['T1598', 'T1071']",['T1566']
32008,"[TextBlock(text='[\n  {\n    ""sid"": ""32008"",\n    ""Technique ID"": ""T1192"",\n    ""Technique name"": ""Spearphishing Link"",\n    ""Quotes"": [""The rule detects a phishing attack that attempts to deliver a malicious executable file disguised as a Delta Airlines ticket.""],\n    ""Explanation"": ""This technique involves sending malicious links to victims, often through email or other messaging platforms, to trick them into executing malware or visiting a malicious website. The rule is designed to detect a specific phishing attack that uses a fake Delta Airlines ticket as a lure to deliver malware.""\n  },\n  {\n    ""sid"": ""32008"",\n    ""Technique ID"": ""T1566"",\n    ""Technique name"": ""Phishing"",\n    ""Quotes"": [""The rule detects a phishing attack that attempts to deliver a malicious executable file disguised as a Delta Airlines ticket.""],\n    ""Explanation"": ""This technique involves sending fraudulent messages to trick victims into revealing sensitive information or executing malicious code. The rule is designed to detect a phishing attack that uses a fake Delta Airlines ticket as a lure to deliver malware, which falls under the broader category of phishing attacks.""\n  }\n]', type='text')]","['T1192', 'T1566']",['T1566']
5780,"[TextBlock(text='[\n  {\n    ""sid"": ""5780"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""The rule detects activity related to a keylogger, which is a type of malware designed to capture user input data, such as keystrokes.""],\n    ""Explanation"": ""The rule is specifically looking for a subject line in an email that contains the phrase \'HWPE Word Filtered Echelon LOG\', which could be an indicator of a keylogger attempting to exfiltrate captured data via email.""\n  },\n  {\n    ""sid"": ""5780"", \n    ""Technique ID"": ""T1020"",\n    ""Technique name"": ""Data Obfuscation"",\n    ""Quotes"": [""The rule mentions \'word filtered echelon log\', which could suggest an attempt to obfuscate or encode the captured data before exfiltration.""],\n    ""Explanation"": ""Keyloggers often employ data obfuscation techniques to evade detection and make the captured data more difficult to analyze or recover.""\n  }\n]', type='text')]","['T1056', 'T1020']",['T1056']
19171,"[TextBlock(text='[\n  {\n    ""sid"": ""19171"",\n    ""Technique ID"": ""T1203"",\n    ""Technique name"": ""Exploitation for Client Execution"",\n    ""Quotes"": [""The rule detects an attempt to exploit a vulnerability in Microsoft Internet Explorer 8 by loading the \'ieshims.dll\' library, which could allow remote code execution on the client system.""],\n    ""Explanation"": ""This technique involves exploiting software vulnerabilities in client applications to execute malicious code on the target system. The Snort rule is designed to detect an exploit attempt targeting a specific vulnerability in Internet Explorer 8, which could lead to code execution on the client machine.""\n  },\n  {\n    ""sid"": ""19171"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule detects an attempt to exploit a vulnerability in a public-facing application (Microsoft Internet Explorer 8) by sending a malicious HTTP request.""],\n    ""Explanation"": ""This technique involves exploiting vulnerabilities in internet-facing applications to gain initial access or elevate privileges on a system. The Snort rule is designed to detect an exploit attempt targeting a vulnerability in the publicly accessible Internet Explorer 8 browser.""\n  }\n]', type='text')]","['T1203', 'T1190']",['T1574']
39410,"[TextBlock(text='[\n  {\n    ""sid"": ""39410"",\n    ""Technique ID"": ""T1020"",\n    ""Technique name"": ""Data Obfuscation"",\n    ""Quotes"": [""The rule looks for specific patterns (=0D=0A) that may indicate obfuscated data being exfiltrated by the malware.""],\n    ""Explanation"": ""The rule is designed to detect a variant of the Win.Trojan.iSpy malware, which is known to use data obfuscation techniques to evade detection when exfiltrating sensitive information, such as keystrokes and passwords.""\n  },\n  {\n    ""sid"": ""39410"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""The rule looks for specific strings like \'iSpy Keylogger\', \'Browser\', \'Website\', \'Username\', and \'Password\', which are indicative of a keylogger malware capturing user input data.""],\n    ""Explanation"": ""The rule is designed to detect the exfiltration of sensitive data captured by the Win.Trojan.iSpy keylogger malware, which employs input capture techniques to steal user credentials and other sensitive information.""\n  }\n]', type='text')]","['T1020', 'T1056']",['T1020']
57797,"[TextBlock(text='[\n  {\n    ""sid"": ""57797"",\n    ""Technique ID"": ""T1027"",\n    ""Technique name"": ""Obfuscated Files or Information"",\n    ""Quotes"": [""The rule detects obfuscated JavaScript code using the parseInt function, which is a common technique used by attackers to obfuscate malicious code and evade detection.""],\n    ""Explanation"": ""This rule is designed to detect obfuscated JavaScript code that uses the parseInt function to decode and execute malicious code. Obfuscation is a technique used by attackers to hide the true nature of their code and make it more difficult to analyze and detect.""\n  },\n  {\n    ""sid"": ""57797"",\n    ""Technique ID"": ""T1059"",\n    ""Technique name"": ""Command and Scripting Interpreter"",\n    ""Quotes"": [""The rule looks for specific patterns in the HTTP traffic that indicate the presence of obfuscated JavaScript code, which could be used to execute commands or scripts on the target system.""],\n    ""Explanation"": ""While the rule does not explicitly mention command execution, obfuscated JavaScript code can be used to execute commands or scripts on the target system, which is a common technique used by attackers to gain initial access or maintain persistence.""\n  }\n]', type='text')]","['T1027', 'T1059']",['T1027']
19741,"[TextBlock(text='[\n  {\n    ""sid"": ""19741"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""The rule detects activity related to the PWS.Win32.Scofted keylogger malware, which is designed to capture user input data such as keystrokes.""],\n    ""Explanation"": ""The rule is specifically looking for the transfer of a file with the name \'JUNIPER-.log\' over FTP, which is a common method used by keyloggers to exfiltrate captured data.""\n  },\n  {\n    ""sid"": ""19741"", \n    ""Technique ID"": ""T1020"",\n    ""Technique name"": ""Data Obfuscation"",\n    ""Quotes"": [""Keyloggers often employ data obfuscation techniques to hide the captured data and evade detection.""],\n    ""Explanation"": ""The rule mentions \'runtime detection\', which suggests that the keylogger may be using obfuscation or encoding techniques to conceal its activity during execution.""\n  }\n]', type='text')]","['T1056', 'T1020']",['T1056']
30779,"[TextBlock(text='[\n  {\n    ""sid"": ""30779"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule detects a possible attempt to exploit the OpenSSL Heartbleed vulnerability, which allows an attacker to read memory data from a vulnerable system by sending a malformed heartbeat request.""],\n    ""Explanation"": ""The Heartbleed vulnerability in OpenSSL allowed attackers to exploit public-facing applications and services to read sensitive data from memory. This rule aims to detect such exploitation attempts by looking for specific patterns in the network traffic.""\n  },\n  {\n    ""sid"": ""30779"",\n    ""Technique ID"": ""T1046"",\n    ""Technique name"": ""Network Service Scanning"",\n    ""Quotes"": [""The rule monitors traffic on common network service ports (21, 25, 443, 465, 636, 992, 993, 995, 2484) from internal systems to external networks, which could indicate network service scanning activities.""],\n    ""Explanation"": ""While the primary focus of the rule is to detect Heartbleed exploitation attempts, it also monitors network traffic on common service ports, which could be indicative of network service scanning activities as part of reconnaissance efforts.""\n  }\n]', type='text')]","['T1190', 'T1046']",['T1123']
34944,"[TextBlock(text='[\n  {\n    ""sid"": ""34944"",\n    ""Technique ID"": ""T1552.001"",\n    ""Technique name"": ""Unsecured Credentials: Credentials In Files"",\n    ""Quotes"": [""The rule detects an attempt to retrieve backup policies from the Arcserve Unified Data Protection Management service, which may expose credentials stored in configuration files.""],\n    ""Explanation"": ""The rule is designed to detect potential credential disclosure attempts targeting the Arcserve Unified Data Protection Management service, which could be used to obtain unsecured credentials stored in configuration files.""\n  },\n  {\n    ""sid"": ""34944"",\n    ""Technique ID"": ""T1213"",\n    ""Technique name"": ""Data from Information Repositories"",\n    ""Quotes"": [""The rule detects an attempt to retrieve backup policies, which may contain sensitive information stored in data repositories.""],\n    ""Explanation"": ""The rule is designed to detect attempts to retrieve backup policies from the Arcserve Unified Data Protection Management service, which could potentially expose sensitive data stored in information repositories.""\n  }\n]', type='text')]","['T1552', 'T1213']",['T1003']
50954,"[TextBlock(text='[\n  {\n    ""sid"": ""50954"",\n    ""Technique ID"": ""T1505"",\n    ""Technique name"": ""Server Software Component"",\n    ""Quotes"": [""The rule detects communication attempts to a PhpSploit backdoor, which is a malicious web shell that allows remote code execution on the compromised server.""],\n    ""Explanation"": ""This technique involves attackers exploiting the functionality of legitimate software deployed on servers to gain unauthorized access or persistence. The PhpSploit backdoor is a malicious server software component that enables remote code execution, which is a common technique used by attackers to maintain access and control over compromised systems.""\n  },\n  {\n    ""sid"": ""50954"",\n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""The rule looks for a specific HTTP header pattern (\'JHg9JF9QT1NUWy\') that is indicative of communication with the PhpSploit backdoor.""],\n    ""Explanation"": ""This technique involves attackers using common application layer protocols, such as HTTP, to communicate with systems under their control. The PhpSploit backdoor leverages HTTP as an application layer protocol to receive commands and transmit data, which is detected by the Snort rule based on the specific HTTP header pattern.""\n  }\n]', type='text')]","['T1505', 'T1071']",['T1505']
50467,"[TextBlock(text='[\n  {\n    ""sid"": ""50467"",\n    ""Technique ID"": ""T1003"",\n    ""Technique name"": ""Credential Dumping"",\n    ""Quotes"": [""The rule detects the use of Mimikatz, a well-known tool for credential dumping, which is the process of obtaining account login and credential data from a system.""],\n    ""Explanation"": ""The rule is specifically looking for the pattern \'Windows\\\\Temp\\\\mimikatz\' over SMB, which indicates an attempt to use Mimikatz to dump credentials from the target system.""\n  },\n  {\n    ""sid"": ""50467"", \n    ""Technique ID"": ""T1021"",\n    ""Technique name"": ""Remote Services"",\n    ""Quotes"": [""The rule is triggered by traffic over port 445, which is used for SMB (Server Message Block), a protocol for remote services and file sharing.""],\n    ""Explanation"": ""Mimikatz is being used over SMB, which is a remote service protocol, to access the target system and dump credentials.""\n  }\n]', type='text')]","['T1003', 'T1021']",['T1003']
59218,"[TextBlock(text='[\n  {\n    ""sid"": ""59218"",\n    ""Technique ID"": ""T1505"",\n    ""Technique name"": ""Server Software Component"",\n    ""Quotes"": [""The rule detects outbound connections from a web shell (C99Madnet) on the local network, which is a type of malicious server software component used for remote access and code execution.""],\n    ""Explanation"": ""This technique involves attackers introducing malicious software onto a system through the addition of a new or modified server software component. The Snort rule is designed to detect the presence and outbound communication attempts of a specific web shell (C99Madnet), which is a malicious server software component used for remote access and code execution on the compromised system.""\n  },\n  {\n    ""sid"": ""59218"",\n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""The rule is specifically looking for HTTP traffic containing specific patterns associated with the C99Madnet web shell, indicating the use of the application layer protocol (HTTP) for malicious communication.""],\n    ""Explanation"": ""This technique involves attackers using an application layer protocol for communication between the malware and the command and control server. The Snort rule is designed to detect the use of the HTTP protocol for malicious communication by the C99Madnet web shell, which is a common technique used by attackers to blend in with legitimate network traffic.""\n  }\n]', type='text')]","['T1505', 'T1071']",['T1505']
52081,"[TextBlock(text='[\n  {\n    ""sid"": ""52081"",\n    ""Technique ID"": ""T1557"",\n    ""Technique name"": ""Adversary-in-the-Middle"",\n    ""Quotes"": [""The rule detects a \'Responder poisoner service negotiation attack attempt\', which is a type of adversary-in-the-middle attack where the attacker intercepts and manipulates network traffic to perform man-in-the-middle attacks.""],\n    ""Explanation"": ""This technique involves an adversary positioning themselves between two or more networked devices to intercept and potentially modify communications between them. The Snort rule is designed to detect such an attack attempt by looking for specific patterns in the network traffic.""\n  },\n  {\n    ""sid"": ""52081"",\n    ""Technique ID"": ""T1557.001"",\n    ""Technique name"": ""LLMNR/NBT-NS Poisoning and SMB Relay"",\n    ""Quotes"": [""The rule appears to be detecting a \'Responder poisoner service negotiation attack attempt\', which is a technique used to perform LLMNR/NBT-NS poisoning and SMB relay attacks.""],\n    ""Explanation"": ""This is a specific type of adversary-in-the-middle attack that involves poisoning the LLMNR (Link-Local Multicast Name Resolution) and NBT-NS (NetBIOS Name Service) protocols to redirect network traffic and perform SMB relay attacks. The Snort rule is designed to detect this specific attack vector.""\n  }\n]', type='text')]",['T1557'],['T1187']
57983,"[TextBlock(text='[\n  {\n    ""sid"": ""57983"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule detects an attempt to exploit a vulnerability in the Microsoft Exchange autodiscover feature, which is a public-facing application. The attacker is attempting to perform a server-side request forgery (SSRF) attack by including the \'/autodiscover\' path in the HTTP request.""],\n    ""Explanation"": ""This technique involves attempting to exploit vulnerabilities in internet-facing applications, such as web servers, email servers, and other public-facing systems. The Snort rule is designed to detect and prevent this type of attack on the Microsoft Exchange autodiscover feature.""\n  },\n  {\n    ""sid"": ""57983"", \n    ""Technique ID"": ""T1211"",\n    ""Technique name"": ""Exploitation for Client Execution"",\n    ""Quotes"": [""The rule is looking for a specific pattern in the HTTP request that indicates an attempt to exploit the Microsoft Exchange autodiscover feature, which could potentially lead to code execution on the client system.""],\n    ""Explanation"": ""This technique involves exploiting vulnerabilities in software to execute malicious code on a target system. The Snort rule is designed to detect and prevent this type of attack, which could potentially lead to code execution on the client system if the exploit is successful.""\n  }\n]', type='text')]","['T1190', 'T1211']",['T1190']
24740,"[TextBlock(text='[\n  {\n    ""sid"": ""24740"",\n    ""Technique ID"": ""T1190"",\n    ""Technique name"": ""Exploit Public-Facing Application"",\n    ""Quotes"": [""The rule detects an attempt to exploit a directory traversal vulnerability in the Oracle Business Transaction Management application, which is a public-facing web application.""],\n    ""Explanation"": ""The rule is designed to detect an attempt to exploit a directory traversal vulnerability in a public-facing web application, which aligns with the \'Exploit Public-Facing Application\' technique in MITRE ATT&CK.""\n  },\n  {\n    ""sid"": ""24740"",\n    ""Technique ID"": ""T1083"",\n    ""Technique name"": ""File and Directory Discovery"",\n    ""Quotes"": [""The rule looks for patterns in the HTTP request that indicate an attempt to access files or directories using directory traversal techniques, such as \'../\' or \'%2e%2e%2f\'.""],\n    ""Explanation"": ""The rule is specifically looking for patterns in the HTTP request that suggest an attempt to discover and access files or directories on the server using directory traversal techniques, which aligns with the \'File and Directory Discovery\' technique in MITRE ATT&CK.""\n  }\n]', type='text')]","['T1190', 'T1083']",['T1070']
7597,"[TextBlock(text='[\n  {\n    ""sid"": ""7597"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""The rule detects activity related to the \'Lantern Keylogger\' malware, which is designed to capture user input data such as keystrokes.""],\n    ""Explanation"": ""The rule is specifically looking for indicators of the Lantern Keylogger malware, which is a type of keylogger used to capture user input data like keystrokes. This directly maps to the \'Input Capture\' technique in MITRE ATT&CK.""\n  },\n  {\n    ""sid"": ""7597"",\n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""The rule inspects SMTP traffic (port 25) for specific patterns related to the Lantern Keylogger malware.""],\n    ""Explanation"": ""The rule is analyzing SMTP traffic, which is an application layer protocol, to detect the presence of the Lantern Keylogger malware. This aligns with the \'Application Layer Protocol\' technique, which involves exploiting protocols at the application layer to execute malicious code or obfuscate activity.""\n  }\n]', type='text')]","['T1056', 'T1071']",['T1056']
41458,"[TextBlock(text='[\n  {\n    ""sid"": ""41458"",\n    ""Technique ID"": ""T1056"",\n    ""Technique name"": ""Input Capture"",\n    ""Quotes"": [""The rule detects outbound connections from a host infected with the Osx.Keylogger.Elite malware variant, which is designed to capture user input data such as keystrokes.""],\n    ""Explanation"": ""The rule is specifically looking for outbound HTTP connections to an external server with a URI path of \'/read-mip.php\', which is likely used by the keylogger malware to exfiltrate captured input data.""\n  },\n  {\n    ""sid"": ""41458"", \n    ""Technique ID"": ""T1071"",\n    ""Technique name"": ""Application Layer Protocol"",\n    ""Quotes"": [""The rule detects the use of HTTP protocol for communication between the infected host and the external server, which is a common technique used by malware for command and control (C2) and data exfiltration.""],\n    ""Explanation"": ""The rule is specifically looking for HTTP traffic, which is an application layer protocol commonly used by malware for C2 communications and data exfiltration due to its ubiquity and ability to bypass firewalls.""\n  }\n]', type='text')]","['T1056', 'T1071']",['T1056']
