Sid,Response,Technique_id,True_labels,Predicted_labels
28349,"[
         ""sid"": ""28349"",
         ""Technique ID"": ""T1068"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."",
         ""Explanation"": ""Exploitation of ActiveX controls (also known as OCX) has been used by adversaries to compromise systems and establish persistence on victim networks""
     ]",['T1068'],['TA0002'],['TA0004']
6190,"[
         ""sid"": ""6190"",
         ""Technique ID"": ""T1056"",
         ""Technique name"": ""Input Capture"",
         ""Quotes"": ""Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information."",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ]",['T1056'],"['TA0006', 'TA0009']","['TA0006', 'TA0009']"
60451,"[
     {
         ""sid"": ""60451"",
         ""Technique ID"": ""T1105"",
         ""Technique name"": ""Command and Control"",
         ""Quotes"": """"Comamnd and control (C2) channels facilitate communications between an adversary and a compromised system."""",
         ""Explanation"": ""This event is generated when a potential C&C communication is detected.""
     },
     {
         ""sid"": ""60451"",
         ""Technique ID"": ""T1110"",
         ""Technique name"": ""Data Encapsulation"",
         ""Quotes"": """"Data encapsulation techniques involve embedding data within a different file format or structure."""",
         ""Explanation"": ""This event is generated when a potential attempt to encapsulate data is detected.""
     }
 ]","['T1105', 'T1110']",['TA0003'],"['TA0006', 'TA0011']"
37383,"[
   {
     ""sid"": ""37383"",
     ""Technique ID"": ""T1110"",
     ""Technique name"": ""Brute Force"",
     ""Quotes"": ""\""Brute force attacks are characterized by the use of one or more automated tools or scripts to generate and send a large number of authentication requests. These requests are typically made in quick succession and use common or expected usernames, passwords, passphrases, or PIN numbers.\"" [T1110](https://attack.mitre.org/techniques/T1110/)"",
     ""Explanation"": ""This rule looks for default login attempts to the Digi web server, which could be indicative of a brute force attack.""
   },
   {
     ""sid"": ""37383"",
     ""Technique ID"": ""T1210"",
     ""Technique name"": ""Exploit Public-Facing Application"",
     ""Quotes"": ""\""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. Exploitation may include targeting vulnerabilities in software, firmware, or hardware on the host or system, such as vulnerabilities in web servers, databases, applications, and network devices.\"" [T1210](https://attack.mitre.org/techniques/T1210/)"",
     ""Explanation"": ""This rule triggers if a login attempt to the Digi web server is made using a default password, which may indicate the exploitation of a public-facing application.""
   }
 ]","['T1110', 'T1210']","['TA0005', 'TA0001', 'TA0004', 'TA0003']","['TA0008', 'TA0006']"
17265,"[
   {
     ""sid"": ""17265"",
     ""Technique ID"": ""T1110"",
     ""Technique Name"": ""Bypass User Access Control"",
     ""Quotes"": ""Adversaries may attempt to bypass local user access controls to gain access to information or elevate privileges on a targeted system."",
     ""Explanation"": ""This rule looks for attempts to exploit a vulnerability in Mozilla Firefox that allows attackers to bypass plugin access controls.""
   },
   {
     ""sid"": ""17265"",
     ""Technique ID"": ""T1223"",
     ""Technique Name"": ""Exploit Other Software"",
     ""Quotes"": ""Adversaries may attempt to exploit vulnerabilities in third-party software to gain access to a system or elevate privileges."",
     ""Explanation"": ""This rule looks for attempts to exploit a vulnerability in Mozilla Firefox that allows attackers to bypass plugin access controls.""
   }
 ]","['T1110', 'T1223']",['TA0003'],['TA0006']
41817,"[
         ""sid"": ""41817"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."",
         ""Explanation"": ""This rule's traffic fits a pattern indicative of SQL injection attack attempts.""
     }
 ]",['T1190'],['TA0001'],['TA0001']
30510,"[
         ""sid"": ""30510"",
         ""Technique ID"": ""T1497"",
         ""Technique name"": ""Use Heartbeat"",
         ""Quotes"": ""Adversaries may use heartbeat mechanisms to maintain a connection, such as those provided by SSL or VPN, to a compromised or otherwise established host that has been disconnected."",
         ""Explanation"": ""This rule detects attempts to exploit a remote code execution vulnerability in the OpenSSL SSLv3 heartbeat implementation.""
     ]",['T1497'],['TA0009'],"['TA0007', 'TA0005']"
13642,"[
         ""sid"": ""13642"",
         ""Technique ID"": ""T1118"",
         ""Technique name"": ""Keylogging"",
         ""Quotes"": ""Keylogging techniques use malicious software or hardware to collect and record keystrokes. The target system may not exhibit any symptoms of being keylogged while the adversary can track keyboard input, learn credentials, and gather sensitive data."",
         ""Explanation"": ""The rule detects a specific string in the traffic that is often used by Easy Keylogger malware, which is a common keylogger tool.""
     ],
     ""sid"": ""13642"",
     ""Technique ID"": ""T1528"",
     ""Technique name"": ""Steal Credentials"",
     ""Quotes"": ""Credential theft is common objective for many adversaries. Techniques used in this phase of an attack often try to trick users into giving up credentials or to capture or exfiltrate stored credentials from a system."",
     ""Explanation"": ""The rule detects a specific string in the traffic that is often used by Easy Keylogger malware, which is a common keylogger tool. Keyloggers can be used to steal credentials by capturing keystrokes.""
 ]","['T1118', 'T1528']","['TA0006', 'TA0009']",['TA0006']
29615,"[
         ""sid"": ""29615"",
         ""Technique ID"": ""T1056"",
         ""Technique name"": ""Input Capture"",
         ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule indicates the presence of a Trojan (Keylogger) attempting to establish a connection to a remote host, which is a common method used by keyloggers to exfiltrate captured data."""",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ]",['T1056'],"['TA0006', 'TA0009']","['TA0006', 'TA0009']"
59023,"[
   {
     ""sid"": ""59023"",
     ""Technique ID"": ""T1105"",
     ""Technique name"": ""Establish Command and Control"",
     ""Quotes"": ""Adversaries may establish command and control (C2) with systems in their target network to maintain persistence and enable actions such as data exfiltration."",
     ""Explanation"": ""This rule looks for outbound connections to known CnC servers used by PHP webshells.""
   },
   {
     ""sid"": ""59023"",
     ""Technique ID"": ""T1110"",
     ""Technique name"": ""Data Exfiltration"",
     ""Quotes"": ""Adversaries may exfiltrate data from a compromised system by transferring data across a network."",
     ""Explanation"": ""This rule looks for outbound connections to known CnC servers used by PHP webshells, which could be used to exfiltrate data.""
   }
 ]","['T1105', 'T1110']",['TA0003'],"['TA0006', 'TA0011']"
45470,"[
         ""sid"": ""45470"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": """"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."""",
         ""Explanation"": ""This rule detects attempts to download the SambaCry ransomware from a remote server.""
     ]",['T1190'],['TA0011'],['TA0001']
58787,"[
   {
     ""sid"": ""58787"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploit Public-Facing Application"",
     ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."",
     ""Explanation"": ""This rule looks for attempts to exploit a remote code execution vulnerability in Log4j's \""Lookup\"" functionality.""
   }
 ]",['T1190'],['TA0001'],['TA0001']
17154,"[
   {
     ""sid"": ""17154"",
     ""Technique ID"": ""T1070"",
     ""Technique name"": ""Exploit Public-Facing Application"",
     ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."",
     ""Explanation"": ""This rule looks for attempts to exploit a dangling pointer vulnerability in the Mozilla Firefox plugin parameter array.""
   },
   {
     ""sid"": ""17154"",
     ""Technique ID"": ""T1203"",
     ""Technique name"": ""Exploitation for Client Execution"",
     ""Quotes"": ""Adversaries may exploit software vulnerabilities on client systems to prepare for and execute follow-on attacks."",
     ""Explanation"": ""This rule looks for attempts to exploit a client-side vulnerability in the Mozilla Firefox plugin parameter array.""
   }
 ]","['T1070', 'T1203']",['TA0003'],"['TA0005', 'TA0002']"
54253,"[
         ""sid"": ""54253"",
         ""Technique ID"": ""T1193"",
         ""Technique name"": ""Phishing"",
         ""Quotes"": ""Actors may attempt to compromise victim assets and gain credentials through fraudulent communications."",
         ""Explanation"": ""This rule looks for phishing emails associated with Apple iTunes Connect that are attempting to steal credentials.""
     ]",['T1193'],['TA0001'],[]
32008,"[
     {
         ""sid"": ""32008"",
         ""Technique ID"": ""T1192"",
         ""Technique name"": ""Phishing"",
         ""Quotes"": ""Phishing is the fraudulent practice of sending emails that appear to come from reputable companies in order to induce individuals to reveal personal information, such as passwords and credit card numbers."",
         ""Explanation"": ""This rule looks for phishing attacks that use fake Delta Ticket HTTP responses to trick users into downloading malware.""
     }
 ]",['T1192'],['TA0001'],['TA0001']
5780,"[
         ""sid"": ""5780"",
         ""Technique ID"": ""T1118"",
         ""Technique name"": ""Keylogging"",
         ""Quotes"": ""Adversaries may use keyloggers to capture and log keystrokes."",
         ""Explanation"": """"
     ]",['T1118'],"['TA0006', 'TA0009']",[]
19171,"[
   {
     ""sid"": ""19171"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploit Public-Facing Application"",
     ""Quotes"": null,
     ""Explanation"": ""This rule detects exploitation attempts against a vulnerability in Microsoft Internet Explorer 8's ieshims.dll, which could allow remote code execution.""
   },
   {
     ""sid"": ""19171"",
     ""Technique ID"": ""T1203"",
     ""Technique Name"": ""Exploitation for Client Execution"",
     ""Quotes"": null,
     ""Explanation"": ""This rule detects exploitation attempts against a vulnerability in a web browser, which could allow remote code execution.""
   }
 ]","['T1190', 'T1203']","['TA0005', 'TA0003', 'TA0004']","['TA0002', 'TA0001']"
39410,"[
         ""sid"": ""39410"",
         ""Technique ID"": ""T1020"",
         ""Technique name"": ""Exfiltration Over Command and Control Channel"",
         ""Quotes"": """"Exfiltration Over C2 Channel involves transferring data, including sensitive information, from the target network to a remote location controlled by the adversary through a covert channel established using a C2 framework."",
         ""Explanation"": """"
     },
     {
         ""sid"": ""39410"",
         ""Technique ID"": ""T1056"",
         ""Technique name"": ""Input Capture"",
         ""Quotes"": """"Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule indicates the presence of a Trojan (iSpy Keylogger) that exfiltrates sensitive information, including browser history, website URLs, usernames, and passwords, which is a common method used by keyloggers to steal sensitive data."""",
         ""Explanation"": """"
     }
 ]","['T1020', 'T1056']",['TA0010'],"['TA0006', 'TA0009', 'TA0010']"
57797,"[
         ""sid"": ""57797"",
         ""Technique ID"": ""T1027"",
         ""Technique name"": ""Obfuscated Files or Information"",
         ""Quotes"": """"Adversaries may attempt to evade detection by using tools to alter file formats, encrypt file contents, or employ other obfuscation techniques."""",
         ""Explanation"": ""This rule identifies obfuscated Javascript code that uses parseInt() to decode malicious content.""
     ],
     [
         ""sid"": ""57797"",
         ""Technique ID"": ""T1140"",
         ""Technique name"": ""Deobfuscate/Decode Files or Information"",
         ""Quotes"": """"Adversaries may attempt to de-obfuscate or decode files or information in order to access their contents."""",
         ""Explanation"": ""This rule is triggered when obfuscated Javascript code is being decoded.""
     ]
 ]","['T1027', 'T1140']",['TA0005'],['TA0005']
19741,"[
   {
     ""sid"": ""19741"",
     ""Technique ID"": ""T1499"",
     ""Technique Name"": ""Keylogging"",
     ""Quotes"": ""\""Techniques used to capture or record keystrokes and other user input. Keyloggers represent a common form of malware used by adversaries for capturing credentials and other sensitive data.\"""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   },
   {
     ""sid"": ""19741"",
     ""Technique ID"": ""T1003"",
     ""Technique Name"": ""OS Credential Dumping"",
     ""Quotes"": ""\""Techniques that access and obtain credentials from a host operating system in cleartext or hashed form.\"""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   }
 ]","['T1499', 'T1003']","['TA0006', 'TA0009']","['TA0006', 'TA0040']"
30779,"[
   {
     ""sid"": ""30779"",
     ""Technique ID"": ""T1215"",
     ""Technique Name"": ""Phishing"",
     ""Quotes"": ""\""T1215 Phishing techniques involve the use of deceptive emails, links, and websites to deceive the victim into providing sensitive information or taking unintended actions.\"""",
     ""Explanation"": ""This rule detects attempts to exploit the OpenSSL Heartbleed vulnerability, which could allow an attacker to steal sensitive information from a vulnerable server. Phishing could be used to trick users into clicking on malicious links or visiting malicious websites that could lead to this vulnerability being exploited.""
   },
   {
     ""sid"": ""30779"",
     ""Technique ID"": ""T1598"",
     ""Technique Name"": ""Spearphishing Attachment"",
     ""Quotes"": ""\""T1598 Spearphishing Attachment techniques involve the use of spearphishing emails with malicious attachments to trick the victim into opening or executing the attachment, typically a macro-enabled Office document."",
     ""Explanation"": ""This rule detects attempts to exploit the OpenSSL Heartbleed vulnerability, which could allow an attacker to steal sensitive information from a vulnerable server. Spearphishing could be used to trick users into opening malicious attachments that could lead to this vulnerability being exploited.""
   }
 ]","['T1215', 'T1598']",['TA0009'],['TA0043']
34944,"[
   {
     ""sid"": ""34944"",
     ""Technique ID"": ""T1003"",
     ""Technique Name"": ""OS Credential Dumping"",
     ""Quotes"": ""\""Credential Dumping techniques involve extracting credentials stored on a system or device.\"""",
     ""Explanation"": ""This rule detects attempts to exploit a credential disclosure vulnerability in Arcserve Unified Data Protection Management.""
   },
   {
     ""sid"": ""34944"",
     ""Technique ID"": ""T1110"",
     ""Technique Name"": ""Credential Access: Web Services"",
     ""Quotes"": ""\""Credential Access: Web Services techniques involve accessing credentials stored in web services.\"""",
     ""Explanation"": ""This rule detects attempts to exploit a credential disclosure vulnerability in Arcserve Unified Data Protection Management.""
   }
 ]","['T1003', 'T1110']",['TA0006'],['TA0006']
50954,"[
     {
         ""sid"": ""50954"",
         ""Technique ID"": ""T1041"",
         ""Technique name"": ""Indicator Removal on Host"",
         ""Quotes"": ""Adversaries may attempt to remove an indicator or IOC from a compromised host to avoid detection or hinder forensic analysis."",
         ""Explanation"": ""This rule is attempting to detect the PhpSploit backdoor, which is a web shell that can be used to execute arbitrary commands on a compromised host. By removing indicators of compromise (IoCs) from the host, the adversary can make it more difficult for security analysts to detect and investigate the compromise.""
     },
     {
         ""sid"": ""50954"",
         ""Technique ID"": ""T1064"",
         ""Technique name"": ""Masquerading"",
         ""Quotes"": ""Masquerading is a technique in which an adversary impersonates another user, host, or service to gain access to a system or information."",
         ""Explanation"": ""The PhpSploit backdoor can be used to masquerade as legitimate traffic by using HTTP headers and content that is similar to normal web traffic. This can help the adversary to avoid detection by security controls that are looking for malicious patterns in network traffic.""
     }
 ]","['T1041', 'T1064']",['TA0003'],['TA0010']
50467,"[
     {
         ""sid"": ""50467"",
         ""Technique ID"": ""T1003"",
         ""Technique name"": ""OS Credential Dumping"",
         ""Quotes"": """"OS Credential Dumping techniques retrieve credentials stored on a system, such as cached credentials in memory or credentials stored in local databases (e.g., SAM, LSASS memory, or cached credentials)."""",
         ""Explanation"": ""Mimikatz is commonly used by adversaries to extract credentials from a compromised system and can be used to perform lateral movement and privilege escalation attacks. The rule is designed to detect attempts to use Mimikatz over SMB.""
     },
     {
         ""sid"": ""50467"",
         ""Technique ID"": ""T1046"",
         ""Technique name"": ""SMB Relay"",
         ""Quotes"": """"SMB Relay involves exploiting a vulnerable SMB server to relay malicious requests from the attacker to other hosts on the network. The rule detects attempts to relay SMB requests to other hosts on the network."""",
         ""Explanation"": ""The rule looks for specific patterns and content associated with SMB relay attacks, such as attempts to connect to port 445 and send SMB traffic with specific flags and patterns.""
     }
 ]","['T1003', 'T1046']",['TA0006'],"['TA0007', 'TA0006']"
59218,"[
     ""sid"": ""59218"",
     ""Technique ID"": ""T1047"",
     ""Technique name"": ""Output Device Manipulation"",
     ""Quotes"": ""The adversary manipulates the computer's mouse or keyboard to emulate human interaction with the computer system."",
     ""Explanation"": ""The rule is triggered by the presence of a PHP web shell that includes functions to control the victim's mouse and keyboard.""
 ],
 ""sid"": ""59218"",
     ""Technique ID"": ""T1059"",
     ""Technique name"": ""Command and Control"",
     ""Quotes"": ""The adversary communicates with a command and control (C2) server to maintain persistence and execute follow-on actions."",
     ""Explanation"": ""The rule looks for outbound connections from a web shell, indicating communication with a command and control server.""
 ]","['T1047', 'T1059']",['TA0003'],['TA0002']
52081,"[
     {
         ""sid"": ""52081"",
         ""Technique ID"": ""T1574.004"",
         ""Technique Name"": ""Disable or Modify Tools"",
         ""Quotes"": ""\""Disable or Modify Tools\"" techniques involve impairing the functionality of network security tools."",
         ""Explanation"": ""This rule looks for attempts to disable or modify Responder, a Microsoft network security tool, using a poison service negotiation attack.""
     },
     {
         ""sid"": ""52081"",
         ""Technique ID"": ""T1562.001"",
         ""Technique Name"": ""Impair Defenses"",
         ""Quotes"": ""\""Impair Defenses\"" techniques impair the victim's ability to detect or respond to attacks."",
         ""Explanation"": ""This rule looks for attempts to impair the functionality of network security tools, which is a common tactic used by attackers to disable or bypass defenses.""
     }
 ]","['T1574', 'T1562']",['TA0006'],"['TA0005', 'TA0003', 'TA0004']"
57983,"[
         ""sid"": ""57983"",
         ""Technique ID"": ""T1594"",
         ""Technique name"": ""Server-Side Request Forgery (SSRF)"",
         ""Quotes"": ""Server-Side Request Forgery (SSRF) is a web application that forwards a crafted request to an internal endpoint."",
         ""Explanation"": ""This rule looks for attempts to exploit an SSRF vulnerability in Microsoft Exchange Server.""
     ]",['T1594'],['TA0001'],['TA0043']
24740,"[
         ""sid"": ""24740"",
         ""Technique ID"": ""T1190"",
         ""Technique Name"": ""Exploit Public-Facing Application"",
         ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."",
         ""Explanation"": ""This rule looks for attempts to exploit a directory traversal vulnerability in Oracle Business Transaction Management's Flash Tunneling Service.""
     }
 ]",['T1190'],['TA0005'],['TA0001']
7597,"[
   {
     ""sid"": ""7597"",
     ""Technique ID"": ""T1056"",
     ""Technique name"": ""Input Capture"",
     ""Quotes"": ""Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information."",
     ""Explanation"": ""This event is generated when activity relating to a keylogger is detected.""
   },
   {
     ""sid"": ""7597"",
     ""Technique ID"": ""T1118"",
     ""Technique name"": ""Remote System Discovery"",
     ""Quotes"": ""Adversaries may use a variety of techniques to identify and learn about systems on a network, including running reconnaissance tools to scan for open ports, services, and vulnerabilities."",
     ""Explanation"": ""This event is generated when a scan for open ports is detected.""
   }
 ]","['T1056', 'T1118']","['TA0006', 'TA0009']","['TA0006', 'TA0009']"
41458,"[
         ""sid"": ""41458"",
         ""Technique ID"": ""T1093"",
         ""Technique name"": ""C2 Channel"",
         ""Quotes"": ""Adversaries may establish command and control channels over various protocols and ports to communicate with remote systems."",
         ""Explanation"": ""This rule detects outbound connections to a known C2 server used by the Osx.Keylogger.Elite malware.""
     ],
     ""sid"": ""41458"",
     ""Technique ID"": ""T1104"",
     ""Technique name"": ""Data Exfiltration"",
     ""Quotes"": ""Adversaries may exfiltrate data by uploading, downloading, or transferring data from compromised systems to other systems over various channels and protocols."",
     ""Explanation"": ""This rule detects an outbound connection to a C2 server, which could be used to exfiltrate data from the compromised system.""
 ]","['T1093', 'T1104']","['TA0006', 'TA0009']",['TA0011']
19392,"[
   {
     ""sid"": ""19392"",
     ""Technique ID"": ""T1056"",
     ""Technique Name"": ""Input Capture"",
     ""Quotes"": ""\""Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information. The rule indicates the presence of a keylogger (Monitor.win32.perflogger) designed to capture user input on the compromised system. It monitors keystrokes and sends the collected data to an external host over port 21 (FTP).\"""",
     ""Explanation"": ""This event is generated when activity relating to malware is detected.""
   }
 ]",['T1056'],"['TA0006', 'TA0009']","['TA0006', 'TA0009']"
24517,"[
     ""sid"": ""24517"",
     ""Technique ID"": ""T1190"",
     ""Technique name"": ""Exploit Public-Facing Application"",
     ""Quotes"": ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."",
     ""Explanation"": ""This rule looks for attempts to exploit an SQL injection vulnerability in F5 Networks FirePass my.activation.php3.""
 ]",['T1190'],['TA0001'],['TA0001']
31301,"[
   {
     ""sid"": ""31301"",
     ""Technique ID"": ""T0973"",
     ""Technique Name"": ""Exploit Public-Facing Application"",
     ""Quotes"": ""Exploitation involves taking advantage of a flaw or vulnerability to gain unauthorized access to a system or perform malicious actions."",
     ""Explanation"": ""This rule is designed to detect and block attacks that exploit a memory corruption vulnerability in Microsoft Internet Explorer's XSLT engine""
   },
   {
     ""sid"": ""31301"",
     ""Technique ID"": ""T1056"",
     ""Technique Name"": ""Input Capture"",
     ""Quotes"": ""Input Capture techniques involve intercepting and capturing user input data, such as keystrokes, to obtain sensitive information."",
     ""Explanation"": ""This rule also looks for attempts to capture input data, as the malicious code may attempt to capture user credentials, session cookies, or other sensitive information.""
   }
 ]","['T0973', 'T1056']",['TA0005'],"['TA0006', 'TA0009']"
19172,"[
     ""sid"": ""19172"",
     ""Technique ID"": ""T1203"",
     ""Technique name"": ""Exploit Public-Facing Application"",
     ""Quotes"": ""\""In this type of attack, adversaries target web applications that are accessible from the public Internet to gain initial access to a network.\"""",
     ""Explanation"": ""This rule detects exploit attempts targeting a vulnerability in Microsoft Internet Explorer's ieshims.dll file.""
 ]",['T1203'],"['TA0005', 'TA0003', 'TA0004']",['TA0002']
58744,"[
   {
     ""sid"": ""58744"",
     ""Technique ID"": ""T1190"",
     ""Technique name"": ""Exploit Public-Facing Application"",
     ""Quotes"": ""\""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network. \"""",
     ""Explanation"": ""This rule looks for attempts to exploit a remote code execution (RCE) vulnerability in the Log4j logging library. Log4j is a popular Java-based logging library that is used in a wide range of applications, including web servers, cloud services, and enterprise software.""
   },
   {
     ""sid"": ""58744"",
     ""Technique ID"": ""T1210"",
     ""Technique name"": ""Exploitation for Client Execution"",
     ""Quotes"": ""\""An attacker may exploit a vulnerability in web or enterprise applications to execute arbitrary code on the client. \"""",
     ""Explanation"": ""By exploiting a vulnerability in Log4j, an attacker could execute arbitrary code on the client system. This could allow the attacker to gain control of the system and access sensitive data.""
   }
 ]","['T1190', 'T1210']",['TA0001'],"['TA0008', 'TA0001']"
16125,"[
     {
         ""sid"": ""16125"",
         ""Technique ID"": ""T1478"",
         ""Technique name"": ""Data Encrypted for Impact"",
         ""Quotes"": """"In some cases, attackers may encrypt data to avoid detection, e.g., by hiding their command-and-control communications or data exfiltration."""",
         ""Explanation"": ""This rule detects the presence of a keylogger, which can be used to steal sensitive information, such as passwords and credit card numbers, by encrypting the data it collects.""
     },
     {
         ""sid"": ""16125"",
         ""Technique ID"": ""T1544"",
         ""Technique name"": ""Open Network Share"",
         ""Quotes"": ""An open share enables public access to the share's contents, potentially allowing unauthorized access by adversaries. "",
         ""Explanation"": ""FTP is a file sharing protocol and the rule triggers when some user in the internal network tries to access an FTP service in the external network, which can be an attempt to access a malicious file or share in the external network.""
     }
 ]","['T1478', 'T1544']","['TA0006', 'TA0009']",[]
59092,"[
         ""sid"": ""59092"",
         ""Technique ID"": ""T1105"",
         ""Technique Name"": ""Ingress Tool Transfer"",
         ""Quotes"": ""Adversaries may transfer malicious tools to the objective environment through a variety of techniques, including direct download, embedding tools in legitimate files, and using a dropper."",
         ""Explanation"": ""This alert is triggered when an attempt to download a file containing PHP code is detected. PHP code can be used to execute malicious commands on the target system.""
     ]",['T1105'],['TA0003'],['TA0011']
1122,"[
   {
     ""sid"": ""1122"",
     ""Technique ID"": ""T1087"",
     ""Technique Name"": ""File and Directory Discovery"",
     ""Quotes"": ""Adversaries may attempt to discover files or directories on a local or remote system."",
     ""Explanation"": ""The rule looks for attempts to access the /etc/passwd file, which contains user account information.""
   }
 ]",['T1087'],['TA0007'],['TA0007']
42836,"[
         ""sid"": ""42836"",
         ""Technique ID"": ""T1100"",
         ""Technique name"": ""Initial Access"",
         ""Quotes"": ""Adversaries may use various techniques to gain initial access to a target network."",
         ""Explanation"": ""This event is generated when activity relating to malware is detected.""
     ]",['T1100'],['TA0011'],['TA0003']
2547,"[
 {
         ""sid"": ""2547"",
         ""Technique ID"": ""T1190"",
         ""Technique name"": ""Exploit Public-Facing Application"",
         ""Quotes"": """"Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network."""",
         ""Explanation"": ""This event is generated when an attempt to exploit a remote code execution vulnerability in HP Web JetAdmin is detected.""
     }
 ]",['T1190'],['TA0001'],['TA0001']
22061,"[
     {
         ""sid"": ""22061"",
         ""Technique ID"": ""T1102"",
         ""Technique name"": ""Data Encoding"",
         ""Quotes"": ""Data encoding techniques obscure the contents and meaning of transmitted data to evade detection."",
         ""Explanation"": ""This rule detects an attempt by the malware ""Alureon"" to load a malicious iframe by encoding the data using pipe characters ('|').""
     }
 ]",['T1102'],['TA0011'],['TA0011']
48501,"[
         ""sid"": ""48501"",
         ""Technique ID"": ""T1105"",
         ""Technique Name"": ""Ingest Data from External Source"",
         ""Quotes"": ""Ingest Data from External Source technique involves copying data from an external data source into a system for local processing, to access or modify local data."",
         ""Explanation"": ""This rule detects an attempt to download a file from an external source, which could potentially be used to transfer data into the system and provide the adversary with a foothold on the network.""
     ]",['T1105'],['TA0005'],['TA0011']
42857,"[
   {
     ""sid"": ""42857"",
     ""Technique ID"": ""T1190"",
     ""Technique name"": ""Exploit Public-Facing Application"",
     ""Quotes"": null,
     ""Explanation"": ""This rule looks for attempts to exploit an arbitrary command execution vulnerability in MVPower DVR's web shell interface.""
   },
   {
     ""sid"": ""42857"",
     ""Technique ID"": ""T1203"",
     ""Technique name"": ""Exploitation for Client Execution"",
     ""Quotes"": null,
     ""Explanation"": ""This rule looks for attempts to exploit a vulnerability in a web application to execute arbitrary commands on the underlying system.""
   }
 ]","['T1190', 'T1203']",['TA0002'],"['TA0002', 'TA0001']"
58732,"[
   {
     ""sid"": ""58732"",
     ""Technique ID"": ""T1190"",
     ""Technique name"": ""Exploit Public-Facing Application"",
     ""Quotes"": ""\""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network.\"""",
     ""Explanation"": ""This rule looks for attempts to exploit a remote code execution vulnerability in Log4j's \""Lookup\"" functionality.""
   },
   {
     ""sid"": ""58732"",
     ""Technique ID"": ""T1210"",
     ""Technique name"": ""Exploit Remote Services"",
     ""Quotes"": ""\""Adversaries may attempt to exploit vulnerabilities in remote services to gain access to a victim's system or network.\"""",
     ""Explanation"": ""This rule looks for attempts to exploit a vulnerability in the Apache Log4j logging library, which is a Java-based logging framework used in many applications.""
   }
 ]","['T1190', 'T1210']",['TA0001'],"['TA0008', 'TA0001']"
32771,"[
     {
         ""sid"": ""32771"",
         ""Technique ID"": ""T1566"",
         ""Technique Name"": ""Phishing"",
         ""Quotes"": ""\""T1566: Phishing is an attempt to fraudulently acquire sensitive information, such as username, password, or financial data, by masquerading as a trustworthy entity.\"""",
         ""Explanation"": ""This rule is designed to detect phishing emails that are disguised as invoices from Adobe and often contain malicious attachments. The rule looks for specific content within the email, including phrases like 'Content-Disposition|3A 20|attachment' and 'adb-', and the presence of a ZIP file with 'invoice' in the name.""
     }
 ]","['T1566', 'T1566']",['TA0001'],['TA0001']
32804,"[
   {
     ""sid"": ""32804"",
     ""Technique ID"": ""T1190"",
     ""Technique name"": ""Exploit Public-Facing Application"",
     ""Quotes"": ""Adversaries may attempt to exploit a vulnerability in a public-facing web application to gain access to the system."",
     ""Explanation"": ""This rule detects malicious JavaScript packers, which are commonly used in exploit kits to obfuscate malicious code and make it harder to detect.""
   },
   {
     ""sid"": ""32804"",
     ""Technique ID"": ""T1110"",
     ""Technique name"": ""Exploitation for Client Execution"",
     ""Quotes"": ""An adversary may use an exploit to execute arbitrary code on a victim's machine, typically by sending a specially-crafted message to a vulnerable service."",
     ""Explanation"": ""This rule detects malicious JavaScript packers, which are commonly used in exploit kits to deliver and execute malicious payloads on victim's machines.""
   }
 ]","['T1190', 'T1110']",['TA0005'],"['TA0006', 'TA0001']"
